State Code,Area Name,Total/ Rural/Urban,Disability,Age-group,Total disabled population - Persons,Total disabled population - Males,Total disabled population - Females,Main worker - Persons,Main worker - Males,Main worker - Females,Non-worker - Persons,Non-worker - Males,Non-worker - Females
28,State - ANDHRA PRADESH (28),Total,In-Speech,0-14,43829,24233,19596,1108,672,436,41893,23134,18759
28,State - ANDHRA PRADESH (28),Total,In-Speech,15-59,149779,82928,66851,77439,55032,22407,57494,20437,37057
28,State - ANDHRA PRADESH (28),Total,In-Speech,60+,23710,13186,10524,8235,6107,2128,13621,6074,7547
28,State - ANDHRA PRADESH (28),Total,In-Speech,Age not stated,2225,1297,928,831,588,243,1204,591,613
28,State - ANDHRA PRADESH (28),Total,In-Movement,Total,538934,327947,210987,164972,127827,37145,335174,175476,159698
28,State - ANDHRA PRADESH (28),Total,In-Movement,0-14,46251,27290,18961,795,461,334,44934,26549,18385
28,State - ANDHRA PRADESH (28),Total,In-Movement,15-59,352351,219790,132561,140820,108878,31942,180501,91222,89279
28,State - ANDHRA PRADESH (28),Total,In-Movement,60+,136817,78777,58040,22359,17722,4637,107499,56553,50946
28,State - ANDHRA PRADESH (28),Total,In-Movement,Age not stated,3515,2090,1425,998,766,232,2240,1152,1088
28,State - ANDHRA PRADESH (28),Total,Mental-Retardation,Total,132380,70272,62108,20010,13228,6782,105626,53389,52237
28,State - ANDHRA PRADESH (28),Total,Mental-Retardation,0-14,34182,18753,15429,519,284,235,33244,18235,15009
28,State - ANDHRA PRADESH (28),Total,Mental-Retardation,15-59,88977,46871,42106,17754,11736,6018,65475,32035,33440
28,State - ANDHRA PRADESH (28),Total,Mental-Retardation,60+,7989,4006,3983,1552,1072,480,5939,2662,3277
28,State - ANDHRA PRADESH (28),Total,Mental-Retardation,Age not stated,1232,642,590,185,136,49,968,457,511
28,State - ANDHRA PRADESH (28),Total,Mental-Illness,Total,43169,22283,20886,6635,4242,2393,33858,16638,17220
28,State - ANDHRA PRADESH (28),Total,Mental-Illness,0-14,5206,2928,2278,123,68,55,4992,2807,2185
28,State - ANDHRA PRADESH (28),Total,Mental-Illness,15-59,32831,16935,15896,5822,3729,2093,24699,12007,12692
28,State - ANDHRA PRADESH (28),Total,Mental-Illness,60+,4808,2264,2544,650,423,227,3898,1701,2197
28,State - ANDHRA PRADESH (28),Total,Mental-Illness,Age not stated,324,156,168,40,22,18,269,123,146
28,State - ANDHRA PRADESH (28),Total,Any-Other,Total,409775,214338,195437,143784,95489,48295,227773,100124,127649
28,State - ANDHRA PRADESH (28),Total,Any-Other,0-14,91319,48037,43282,2300,1278,1022,86687,45694,40993
28,State - ANDHRA PRADESH (28),Total,Any-Other,15-59,252528,132921,119607,122195,81062,41133,100287,37260,63027
28,State - ANDHRA PRADESH (28),Total,Any-Other,60+,56964,28710,28254,16481,11310,5171,35487,14754,20733
28,State - ANDHRA PRADESH (28),Total,Any-Other,Age not stated,8964,4670,4294,2808,1839,969,5312,2416,2896
28,State - ANDHRA PRADESH (28),Total,Multiple-Disability,Total,190370,102276,88094,27061,19182,7879,153779,77935,75844
28,State - ANDHRA PRADESH (28),Total,Multiple-Disability,0-14,44875,25402,19473,498,293,205,43965,24880,19085
28,State - ANDHRA PRADESH (28),Total,Multiple-Disability,15-59,98554,54443,44111,21530,15337,6193,70080,35363,34717
28,State - ANDHRA PRADESH (28),Total,Multiple-Disability,60+,45699,21800,23899,4870,3435,1435,38737,17225,21512
28,State - ANDHRA PRADESH (28),Total,Multiple-Disability,Age not stated,1242,631,611,163,117,46,997,467,530
28,State - ANDHRA PRADESH (28),Rural,Total,Total,1512961,812882,700079,477916,316217,161699,904121,431832,472289
28,State - ANDHRA PRADESH (28),Rural,Total,0-14,233316,127716,105600,5367,2856,2511,224186,123245,100941
28,State - ANDHRA PRADESH (28),Rural,Total,15-59,877354,484577,392777,386976,253814,133162,392129,182884,209245
28,State - ANDHRA PRADESH (28),Rural,Total,60+,389489,193850,195639,81470,56993,24477,280337,122079,158258
28,State - ANDHRA PRADESH (28),Rural,Total,Age not stated,12802,6739,6063,4103,2554,1549,7469,3624,3845
28,State - ANDHRA PRADESH (28),Rural,In-Seeing,Total,261467,127379,134088,83939,54092,29847,152190,61698,90492
28,State - ANDHRA PRADESH (28),Rural,In-Seeing,0-14,26198,14034,12164,635,330,305,25157,13497,11660
28,State - ANDHRA PRADESH (28),Rural,In-Seeing,15-59,117179,60980,56199,58441,36995,21446,43198,17225,25973
28,State - ANDHRA PRADESH (28),Rural,In-Seeing,60+,116217,51457,64760,24282,16395,7887,82751,30513,52238
28,State - ANDHRA PRADESH (28),Rural,In-Seeing,Age not stated,1873,908,965,581,372,209,1084,463,621
28,State - ANDHRA PRADESH (28),Rural,In-Hearing,Total,197246,96517,100729,77596,46562,31034,97445,40680,56765
28,State - ANDHRA PRADESH (28),Rural,In-Hearing,0-14,29506,15055,14451,1016,501,515,27450,14203,13247
28,State - ANDHRA PRADESH (28),Rural,In-Hearing,15-59,107973,53383,54590,61299,35832,25467,30658,11217,19441
28,State - ANDHRA PRADESH (28),Rural,In-Hearing,60+,58428,27427,31001,14816,9955,4861,38617,14947,23670
28,State - ANDHRA PRADESH (28),Rural,In-Hearing,Age not stated,1339,652,687,465,274,191,720,313,407
28,State - ANDHRA PRADESH (28),Rural,In-Speech,Total,138068,76156,61912,57720,38240,19480,67729,31989,35740
28,State - ANDHRA PRADESH (28),Rural,In-Speech,0-14,29696,16654,13042,820,467,353,28400,15951,12449
28,State - ANDHRA PRADESH (28),Rural,In-Speech,15-59,91253,50133,41120,50500,33228,17272,30077,11967,18110
28,State - ANDHRA PRADESH (28),Rural,In-Speech,60+,15984,8709,7275,5947,4256,1691,8674,3756,4918
28,State - ANDHRA PRADESH (28),Rural,In-Speech,Age not stated,1135,660,475,453,289,164,578,315,263
28,State - ANDHRA PRADESH (28),Rural,In-Movement,Total,411720,249840,161880,124570,94254,30316,255137,135745,119392
28,State - ANDHRA PRADESH (28),Rural,In-Movement,0-14,35603,21115,14488,647,359,288,34584,20567,14017
28,State - ANDHRA PRADESH (28),Rural,In-Movement,15-59,262542,163565,98977,104735,78893,25842,132407,69011,63396
28,State - ANDHRA PRADESH (28),Rural,In-Movement,60+,111192,63750,47442,18502,14503,3999,86642,45373,41269
28,State - ANDHRA PRADESH (28),Rural,In-Movement,Age not stated,2383,1410,973,686,499,187,1504,794,710
28,State - ANDHRA PRADESH (28),Rural,Mental-Retardation,Total,92195,47964,44231,14457,8864,5593,72787,36557,36230
28,State - ANDHRA PRADESH (28),Rural,Mental-Retardation,0-14,24638,13384,11254,394,208,186,24020,13041,10979
28,State - ANDHRA PRADESH (28),Rural,Mental-Retardation,15-59,61310,31496,29814,12810,7839,4971,44189,21475,22714
28,State - ANDHRA PRADESH (28),Rural,Mental-Retardation,60+,5686,2785,2901,1154,750,404,4163,1834,2329
28,State - ANDHRA PRADESH (28),Rural,Mental-Retardation,Age not stated,561,299,262,99,67,32,415,207,208
28,State - ANDHRA PRADESH (28),Rural,Mental-Illness,Total,30581,15303,15278,5177,3135,2042,23359,11167,12192
28,State - ANDHRA PRADESH (28),Rural,Mental-Illness,0-14,3500,1942,1558,98,53,45,3345,1861,1484
28,State - ANDHRA PRADESH (28),Rural,Mental-Illness,15-59,23240,11578,11662,4522,2726,1796,16948,7994,8954
28,State - ANDHRA PRADESH (28),Rural,Mental-Illness,60+,3669,1702,1967,532,343,189,2928,1250,1678
28,State - ANDHRA PRADESH (28),Rural,Mental-Illness,Age not stated,172,81,91,25,13,12,138,62,76
28,State - ANDHRA PRADESH (28),Rural,Any-Other,Total,238999,123976,115023,94072,57227,36845,120528,55913,64615
28,State - ANDHRA PRADESH (28),Rural,Any-Other,0-14,50975,26748,24227,1371,719,652,48647,25678,22969
28,State - ANDHRA PRADESH (28),Rural,Any-Other,15-59,143396,74933,68463,78816,47545,31271,45369,18979,26390
28,State - ANDHRA PRADESH (28),Rural,Any-Other,60+,40081,19962,20119,12192,7991,4201,24133,10091,14042
28,State - ANDHRA PRADESH (28),Rural,Any-Other,Age not stated,4547,2333,2214,1693,972,721,2379,1165,1214
28,State - ANDHRA PRADESH (28),Rural,Multiple-Disability,Total,142685,75747,66938,20385,13843,6542,114946,58083,56863
28,State - ANDHRA PRADESH (28),Rural,Multiple-Disability,0-14,33200,18784,14416,386,219,167,32583,18447,14136
28,State - ANDHRA PRADESH (28),Rural,Multiple-Disability,15-59,70461,38509,31952,15853,10756,5097,49283,25016,24267
28,State - ANDHRA PRADESH (28),Rural,Multiple-Disability,60+,38232,18058,20174,4045,2800,1245,32429,14315,18114
28,State - ANDHRA PRADESH (28),Rural,Multiple-Disability,Age not stated,792,396,396,101,68,33,651,305,346
28,State - ANDHRA PRADESH (28),Urban,Total,Total,753646,411577,342069,213163,169111,44052,487299,211006,276293
28,State - ANDHRA PRADESH (28),Urban,Total,0-14,144304,77735,66569,3409,2257,1152,136045,72882,63163
28,State - ANDHRA PRADESH (28),Urban,Total,15-59,493736,273570,220166,185960,148104,37856,266365,100786,165579
28,State - ANDHRA PRADESH (28),Urban,Total,60+,102327,53177,49150,20453,16128,4325,76192,33605,42587
28,State - ANDHRA PRADESH (28),Urban,Total,Age not stated,13279,7095,6184,3341,2622,719,8697,3733,4964
28,State - ANDHRA PRADESH (28),Urban,In-Seeing,Total,136677,71094,65583,39436,31099,8337,86708,33948,52760
28,State - ANDHRA PRADESH (28),Urban,In-Seeing,0-14,27182,14319,12863,653,413,240,25349,13278,12071
28,State - ANDHRA PRADESH (28),Urban,In-Seeing,15-59,83622,44760,38862,33481,26603,6878,42386,13664,28722
28,State - ANDHRA PRADESH (28),Urban,In-Seeing,60+,23595,10825,12770,4712,3629,1083,17506,6396,11110
28,State - ANDHRA PRADESH (28),Urban,In-Seeing,Age not stated,2278,1190,1088,590,454,136,1467,610,857
28,State - ANDHRA PRADESH (28),Urban,In-Hearing,Total,137046,70709,66337,40033,31208,8825,84655,32714,51941
28,State - ANDHRA PRADESH (28),Urban,In-Hearing,0-14,29072,15400,13672,1129,813,316,26560,13850,12710
28,State - ANDHRA PRADESH (28),Urban,In-Hearing,15-59,87296,45136,42160,34155,26714,7441,43716,13240,30476
28,State - ANDHRA PRADESH (28),Urban,In-Hearing,60+,17589,8575,9014,3966,3073,893,12474,4859,7615
28,State - ANDHRA PRADESH (28),Urban,In-Hearing,Age not stated,3089,1598,1491,783,608,175,1905,765,1140
28,State - ANDHRA PRADESH (28),Urban,In-Speech,Total,81475,45488,35987,29893,24159,5734,46483,18247,28236
28,State - ANDHRA PRADESH (28),Urban,In-Speech,0-14,14133,7579,6554,288,205,83,13493,7183,6310
28,State - ANDHRA PRADESH (28),Urban,In-Speech,15-59,58526,32795,25731,26939,21804,5135,27417,8470,18947
28,State - ANDHRA PRADESH (28),Urban,In-Speech,60+,7726,4477,3249,2288,1851,437,4947,2318,2629
28,State - ANDHRA PRADESH (28),Urban,In-Speech,Age not stated,1090,637,453,378,299,79,626,276,350
28,State - ANDHRA PRADESH (28),Urban,In-Movement,Total,127214,78107,49107,40402,33573,6829,80037,39731,40306
28,State - ANDHRA PRADESH (28),Urban,In-Movement,0-14,10648,6175,4473,148,102,46,10350,5982,4368
28,State - ANDHRA PRADESH (28),Urban,In-Movement,15-59,89809,56225,33584,36085,29985,6100,48094,22211,25883
28,State - ANDHRA PRADESH (28),Urban,In-Movement,60+,25625,15027,10598,3857,3219,638,20857,11180,9677
28,State - ANDHRA PRADESH (28),Urban,In-Movement,Age not stated,1132,680,452,312,267,45,736,358,378
28,State - ANDHRA PRADESH (28),Urban,Mental-Retardation,Total,40185,22308,17877,5553,4364,1189,32839,16832,16007
28,State - ANDHRA PRADESH (28),Urban,Mental-Retardation,0-14,9544,5369,4175,125,76,49,9224,5194,4030
28,State - ANDHRA PRADESH (28),Urban,Mental-Retardation,15-59,27667,15375,12292,4944,3897,1047,21286,10560,10726
28,State - ANDHRA PRADESH (28),Urban,Mental-Retardation,60+,2303,1221,1082,398,322,76,1776,828,948
28,State - ANDHRA PRADESH (28),Urban,Mental-Retardation,Age not stated,671,343,328,86,69,17,553,250,303
28,State - ANDHRA PRADESH (28),Urban,Mental-Illness,Total,12588,6980,5608,1458,1107,351,10499,5471,5028
28,State - ANDHRA PRADESH (28),Urban,Mental-Illness,0-14,1706,986,720,25,15,10,1647,946,701
28,State - ANDHRA PRADESH (28),Urban,Mental-Illness,15-59,9591,5357,4234,1300,1003,297,7751,4013,3738
28,State - ANDHRA PRADESH (28),Urban,Mental-Illness,60+,1139,562,577,118,80,38,970,451,519
28,State - ANDHRA PRADESH (28),Urban,Mental-Illness,Age not stated,152,75,77,15,9,6,131,61,70
28,State - ANDHRA PRADESH (28),Urban,Any-Other,Total,170776,90362,80414,49712,38262,11450,107245,44211,63034
28,State - ANDHRA PRADESH (28),Urban,Any-Other,0-14,40344,21289,19055,929,559,370,38040,20016,18024
28,State - ANDHRA PRADESH (28),Urban,Any-Other,15-59,109132,57988,51144,43379,33517,9862,54918,18281,36637
28,State - ANDHRA PRADESH (28),Urban,Any-Other,60+,16883,8748,8135,4289,3319,970,11354,4663,6691
28,State - ANDHRA PRADESH (28),Urban,Any-Other,Age not stated,4417,2337,2080,1115,867,248,2933,1251,1682
28,State - ANDHRA PRADESH (28),Urban,Multiple-Disability,Total,47685,26529,21156,6676,5339,1337,38833,19852,18981
28,State - ANDHRA PRADESH (28),Urban,Multiple-Disability,0-14,11675,6618,5057,112,74,38,11382,6433,4949
28,State - ANDHRA PRADESH (28),Urban,Multiple-Disability,15-59,28093,15934,12159,5677,4581,1096,20797,10347,10450
28,State - ANDHRA PRADESH (28),Urban,Multiple-Disability,60+,7467,3742,3725,825,635,190,6308,2910,3398
28,State - ANDHRA PRADESH (28),Urban,Multiple-Disability,Age not stated,450,235,215,62,49,13,346,162,184
29,State - KARNATAKA (29),Total,Total,Total,1324205,726521,597684,410271,301071,109200,820303,376657,443646
29,State - KARNATAKA (29),Total,Total,0-14,268636,146524,122112,5748,3379,2369,258376,140813,117563
29,State - KARNATAKA (29),Total,Total,15-59,834367,468068,366299,356069,261251,94818,401577,166709,234868
29,State - KARNATAKA (29),Total,Total,60+,219668,111087,108581,48038,36171,11867,159346,68631,90715
29,State - KARNATAKA (29),Total,Total,Age not stated,1534,842,692,416,270,146,1004,504,500
29,State - KARNATAKA (29),Total,In-Seeing,Total,264170,133909,130261,85660,61440,24220,160419,63670,96749
29,State - KARNATAKA (29),Total,In-Seeing,0-14,49252,26055,23197,1058,642,416,47200,24891,22309
29,State - KARNATAKA (29),Total,In-Seeing,15-59,147601,78316,69285,70912,51055,19857,63375,20732,42643
29,State - KARNATAKA (29),Total,In-Seeing,60+,67055,29393,37662,13608,9691,3917,49684,17967,31717
29,State - KARNATAKA (29),Total,In-Seeing,Age not stated,262,145,117,82,52,30,160,80,80
29,State - KARNATAKA (29),Total,In-Hearing,Total,235691,122685,113006,85992,61263,24729,129400,51758,77642
29,State - KARNATAKA (29),Total,In-Hearing,0-14,48693,25118,23575,1727,945,782,45827,23621,22206
29,State - KARNATAKA (29),Total,In-Hearing,15-59,146439,77769,68670,73638,52353,21285,56450,17675,38775
29,State - KARNATAKA (29),Total,In-Hearing,60+,40061,19534,20527,10460,7865,2595,26834,10321,16513
29,State - KARNATAKA (29),Total,In-Hearing,Age not stated,498,264,234,167,100,67,289,141,148
29,State - KARNATAKA (29),Total,In-Speech,Total,90741,49848,40893,28645,20781,7864,55005,25548,29457
29,State - KARNATAKA (29),Total,In-Speech,0-14,24313,13949,10364,500,310,190,23427,13429,9998
29,State - KARNATAKA (29),Total,In-Speech,15-59,59109,31911,27198,25997,18887,7110,26878,9969,16909
29,State - KARNATAKA (29),Total,In-Speech,60+,7237,3948,3289,2133,1576,557,4640,2123,2517
29,State - KARNATAKA (29),Total,In-Speech,Age not stated,82,40,42,15,8,7,60,27,33
29,State - KARNATAKA (29),Total,In-Movement,Total,271982,171139,100843,86867,68953,17914,167041,90701,76340
29,State - KARNATAKA (29),Total,In-Movement,0-14,33725,20198,13527,518,337,181,32899,19669,13230
29,State - KARNATAKA (29),Total,In-Movement,15-59,189449,121036,68413,77250,61004,16246,96499,50064,46435
29,State - KARNATAKA (29),Total,In-Movement,60+,48648,29814,18834,9064,7587,1477,37522,20903,16619
29,State - KARNATAKA (29),Total,In-Movement,Age not stated,160,91,69,35,25,10,121,65,56
29,State - KARNATAKA (29),Total,Mental-Retardation,Total,93974,49501,44473,15322,10631,4691,74510,36826,37684
29,State - KARNATAKA (29),Total,Mental-Retardation,0-14,25320,13952,11368,383,218,165,24658,13576,11082
29,State - KARNATAKA (29),Total,Mental-Retardation,15-59,63504,33089,30415,13934,9716,4218,45972,21609,24363
29,State - KARNATAKA (29),Total,Mental-Retardation,60+,5073,2409,2664,995,691,304,3816,1599,2217
29,State - KARNATAKA (29),Total,Mental-Retardation,Age not stated,77,51,26,10,6,4,64,42,22
29,State - KARNATAKA (29),Total,Mental-Illness,Total,20913,10828,10085,3149,2171,978,16611,8059,8552
29,State - KARNATAKA (29),Total,Mental-Illness,0-14,1986,1104,882,38,24,14,1917,1066,851
29,State - KARNATAKA (29),Total,Mental-Illness,15-59,16327,8521,7806,2834,1952,882,12486,6039,6447
29,State - KARNATAKA (29),Total,Mental-Illness,60+,2586,1196,1390,275,194,81,2196,948,1248
29,State - KARNATAKA (29),Total,Mental-Illness,Age not stated,14,7,7,2,1,1,12,6,6
29,State - KARNATAKA (29),Total,Any-Other,Total,246721,133079,113642,90321,65376,24945,135754,57299,78455
29,State - KARNATAKA (29),Total,Any-Other,0-14,56306,29404,26902,1232,722,510,53909,28120,25789
29,State - KARNATAKA (29),Total,Any-Other,15-59,159322,87500,71822,79648,57611,22037,62373,21166,41207
29,State - KARNATAKA (29),Total,Any-Other,60+,30737,15975,14762,9343,6972,2371,19246,7903,11343
29,State - KARNATAKA (29),Total,Any-Other,Age not stated,356,200,156,98,71,27,226,110,116
29,State - KARNATAKA (29),Total,Multiple-Disability,Total,100013,55532,44481,14315,10456,3859,81563,42796,38767
29,State - KARNATAKA (29),Total,Multiple-Disability,0-14,29041,16744,12297,292,181,111,28539,16441,12098
29,State - KARNATAKA (29),Total,Multiple-Disability,15-59,52616,29926,22690,11856,8673,3183,37544,19455,18089
29,State - KARNATAKA (29),Total,Multiple-Disability,60+,18271,8818,9453,2160,1595,565,15408,6867,8541
29,State - KARNATAKA (29),Rural,Total,Total,792694,438605,354089,239972,171435,68537,488734,235930,252804
29,State - KARNATAKA (29),Rural,Total,0-14,160275,88727,71548,3149,1862,1287,155040,85795,69245
29,State - KARNATAKA (29),Rural,Total,15-59,476842,271934,204908,201335,143238,58097,223122,103195,119927
29,State - KARNATAKA (29),Rural,Total,60+,154886,77575,77311,35343,26245,9098,110067,46684,63383
29,State - KARNATAKA (29),Rural,Total,Age not stated,691,369,322,145,90,55,505,256,249
29,State - KARNATAKA (29),Rural,In-Seeing,Total,139405,69266,70139,41776,28473,13303,85932,35690,50242
29,State - KARNATAKA (29),Rural,In-Seeing,0-14,23331,12548,10783,493,295,198,22496,12093,10403
29,State - KARNATAKA (29),Rural,In-Seeing,15-59,66593,35551,31042,31107,21149,9958,27214,10829,16385
29,State - KARNATAKA (29),Rural,In-Seeing,60+,49362,21108,28254,10142,7010,3132,36149,12737,23412
29,State - KARNATAKA (29),Rural,In-Seeing,Age not stated,119,59,60,34,19,15,73,31,42
29,State - KARNATAKA (29),Rural,In-Hearing,Total,120294,62341,57953,44612,30320,14292,62912,26580,36332
29,State - KARNATAKA (29),Rural,In-Hearing,0-14,24605,12769,11836,687,370,317,23475,12178,11297
29,State - KARNATAKA (29),Rural,In-Hearing,15-59,69128,36751,32377,36500,24441,12059,22329,8018,14311
29,State - KARNATAKA (29),Rural,In-Hearing,60+,26445,12768,13677,7400,5500,1900,17024,6342,10682
29,State - KARNATAKA (29),Rural,In-Hearing,Age not stated,116,53,63,25,9,16,84,42,42
29,State - KARNATAKA (29),Rural,In-Speech,Total,60633,33680,26953,19848,14053,5795,35334,17109,18225
29,State - KARNATAKA (29),Rural,In-Speech,0-14,17080,9940,7140,386,237,149,16409,9551,6858
29,State - KARNATAKA (29),Rural,In-Speech,15-59,38728,21095,17633,17883,12655,5228,16038,6257,9781
29,State - KARNATAKA (29),Rural,In-Speech,60+,4785,2623,2162,1573,1157,416,2855,1285,1570
29,State - KARNATAKA (29),Rural,In-Speech,Age not stated,40,22,18,6,4,2,32,16,16
29,State - KARNATAKA (29),Rural,In-Movement,Total,195850,124089,71761,61727,48687,13040,119829,66614,53215
29,State - KARNATAKA (29),Rural,In-Movement,0-14,25142,15077,10065,383,249,134,24529,14688,9841
29,State - KARNATAKA (29),Rural,In-Movement,15-59,134686,86881,47805,54226,42492,11734,68085,36787,31298
29,State - KARNATAKA (29),Rural,In-Movement,60+,35900,22063,13837,7091,5928,1163,27124,15090,12034
29,State - KARNATAKA (29),Rural,In-Movement,Age not stated,122,68,54,27,18,9,91,49,42
29,State - KARNATAKA (29),Rural,Mental-Retardation,Total,59116,30810,28306,9106,5941,3165,47062,23520,23542
29,State - KARNATAKA (29),Rural,Mental-Retardation,0-14,16780,9263,7517,264,151,113,16359,9027,7332
29,State - KARNATAKA (29),Rural,Mental-Retardation,15-59,39185,20076,19109,8192,5359,2833,28378,13527,14851
29,State - KARNATAKA (29),Rural,Mental-Retardation,60+,3101,1436,1665,647,428,219,2279,935,1344
29,State - KARNATAKA (29),Rural,Mental-Illness,Total,13225,6698,6527,2124,1380,744,10197,4874,5323
